OG_name	Emi219	Emi370	Emi374	Emi379	Emihu1	
OG1_5_14267	0	3	0	0	0	
OG1_5_14268	0	3	0	0	0	
OG1_5_14269	0	2	1	0	0	
OG1_5_14270	1	2	0	0	0	
OG1_5_14271	0	2	0	1	0	
OG1_5_14272	0	3	0	0	0	
OG1_5_14273	1	2	0	0	0	
OG1_5_14274	0	2	1	0	0	
OG1_5_14275	1	2	0	0	0	
OG1_5_14276	1	2	0	0	0	
OG1_5_14277	1	2	0	0	0	
OG1_5_14278	1	2	0	0	0	
OG1_5_14279	0	3	0	0	0	
OG1_5_14280	1	2	0	0	0	
OG1_5_14281	1	2	0	0	0	
OG1_5_14282	1	2	0	0	0	
OG1_5_14283	1	2	0	0	0	
OG1_5_14284	1	2	0	0	0	
OG1_5_14285	0	3	0	0	0	
OG1_5_14286	0	2	0	1	0	
OG1_5_14287	1	2	0	0	0	
OG1_5_14288	0	2	1	0	0	
OG1_5_14289	1	2	0	0	0	
OG1_5_14290	0	3	0	0	0	
OG1_5_14291	0	2	1	0	0	
OG1_5_14292	0	2	0	0	1	
OG1_5_14293	0	2	0	1	0	
OG1_5_14294	0	2	0	0	1	
OG1_5_14295	0	2	0	1	0	
OG1_5_14296	0	3	0	0	0	
OG1_5_14297	1	2	0	0	0	
OG1_5_14298	1	2	0	0	0	
OG1_5_14299	0	3	0	0	0	
OG1_5_14300	0	3	0	0	0	
OG1_5_14301	0	2	0	0	1	
OG1_5_14302	0	2	0	0	1	
OG1_5_14303	0	2	1	0	0	
OG1_5_14304	0	2	1	0	0	
OG1_5_14305	0	3	0	0	0	
OG1_5_14306	0	3	0	0	0	
OG1_5_14307	1	2	0	0	0	
OG1_5_14308	0	3	0	0	0	
OG1_5_14309	0	3	0	0	0	
OG1_5_14310	1	2	0	0	0	
OG1_5_14311	1	2	0	0	0	
OG1_5_14312	0	2	1	0	0	
OG1_5_14313	0	2	0	0	1	
OG1_5_14314	0	2	0	0	1	
OG1_5_14315	1	2	0	0	0	
OG1_5_14316	0	3	0	0	0	
OG1_5_14317	0	2	0	1	0	
OG1_5_14318	0	3	0	0	0	
OG1_5_14319	1	2	0	0	0	
OG1_5_14320	1	2	0	0	0	
OG1_5_14321	1	1	0	0	1	
OG1_5_14322	0	2	1	0	0	
OG1_5_14323	1	2	0	0	0	
OG1_5_14324	0	2	0	0	1	
OG1_5_14325	1	2	0	0	0	
OG1_5_14326	0	2	0	1	0	
OG1_5_14327	0	3	0	0	0	
OG1_5_14328	1	2	0	0	0	
OG1_5_14329	0	2	1	0	0	
OG1_5_14330	0	2	1	0	0	
OG1_5_14331	1	2	0	0	0	
OG1_5_14332	0	2	0	1	0	
OG1_5_14333	0	2	0	1	0	
OG1_5_14334	0	2	0	1	0	
OG1_5_14335	0	2	1	0	0	
OG1_5_14336	0	3	0	0	0	
OG1_5_14337	0	2	0	0	1	
OG1_5_14338	1	2	0	0	0	
OG1_5_14339	1	2	0	0	0	
OG1_5_14340	0	3	0	0	0	
OG1_5_14341	0	2	0	0	1	
OG1_5_14342	0	2	0	0	1	
OG1_5_14343	0	3	0	0	0	
OG1_5_14344	0	3	0	0	0	
OG1_5_14345	0	3	0	0	0	
OG1_5_14346	0	3	0	0	0	
OG1_5_14347	0	3	0	0	0	
OG1_5_14348	0	2	1	0	0	
OG1_5_14349	0	2	0	1	0	
OG1_5_14350	0	2	0	1	0	
OG1_5_14351	0	2	0	1	0	
OG1_5_14352	0	2	0	1	0	
OG1_5_14353	0	2	1	0	0	
OG1_5_14354	1	2	0	0	0	
OG1_5_14355	1	2	0	0	0	
OG1_5_14356	0	3	0	0	0	
OG1_5_14357	0	2	1	0	0	
OG1_5_14358	1	2	0	0	0	
OG1_5_14359	1	2	0	0	0	
OG1_5_14360	1	2	0	0	0	
OG1_5_14361	0	2	0	1	0	
OG1_5_14362	1	2	0	0	0	
OG1_5_14363	0	3	0	0	0	
OG1_5_14364	1	2	0	0	0	
OG1_5_14365	0	2	1	0	0	
OG1_5_14366	0	2	0	1	0	
OG1_5_14367	0	3	0	0	0	
OG1_5_14368	1	2	0	0	0	
OG1_5_14369	1	2	0	0	0	
OG1_5_14370	1	2	0	0	0	
OG1_5_14371	0	3	0	0	0	
OG1_5_14372	0	2	0	1	0	
OG1_5_14373	0	2	0	0	1	
OG1_5_14374	0	2	0	1	0	
OG1_5_14375	1	2	0	0	0	
OG1_5_14376	1	2	0	0	0	
OG1_5_14377	1	2	0	0	0	
OG1_5_14378	1	2	0	0	0	
OG1_5_14379	1	2	0	0	0	
OG1_5_14380	0	1	2	0	0	
OG1_5_14381	0	0	3	0	0	
OG1_5_14382	0	0	3	0	0	
OG1_5_14383	0	1	2	0	0	
OG1_5_14384	0	1	2	0	0	
OG1_5_14385	0	0	2	0	1	
OG1_5_14386	0	1	2	0	0	
OG1_5_14387	0	0	2	0	1	
OG1_5_14388	0	0	2	0	1	
OG1_5_14389	0	0	3	0	0	
OG1_5_14390	0	1	2	0	0	
OG1_5_14391	0	0	2	0	1	
OG1_5_14392	0	0	2	0	1	
OG1_5_14393	1	0	2	0	0	
OG1_5_14394	0	0	2	0	1	
OG1_5_14395	0	0	2	1	0	
OG1_5_14396	0	0	2	0	1	
OG1_5_14397	0	0	2	0	1	
OG1_5_14398	0	1	2	0	0	
OG1_5_14399	0	0	2	1	0	
OG1_5_14400	0	0	2	1	0	
OG1_5_14401	0	0	0	2	1	
OG1_5_14402	0	0	0	2	1	
OG1_5_14403	0	0	0	2	1	
OG1_5_14404	0	0	0	3	0	
OG1_5_14405	0	0	0	3	0	
OG1_5_14406	0	0	0	3	0	
OG1_5_14407	0	0	0	2	1	
OG1_5_14408	0	0	0	2	1	
OG1_5_14409	0	0	0	3	0	
OG1_5_14410	0	0	0	2	1	
OG1_5_14411	0	0	0	2	1	
OG1_5_14412	0	0	0	2	1	
OG1_5_14413	0	0	0	2	1	
OG1_5_14414	0	0	0	3	0	
OG1_5_14415	0	0	0	2	1	
OG1_5_14416	0	0	0	2	1	
OG1_5_14417	0	0	0	2	1	
OG1_5_14418	0	0	0	3	0	
OG1_5_14419	1	0	0	2	0	
OG1_5_14420	1	0	0	2	0	
OG1_5_14421	0	1	0	2	0	
OG1_5_14422	0	0	0	3	0	
OG1_5_14423	0	0	0	2	1	
OG1_5_14424	0	1	0	2	0	
OG1_5_14425	1	0	0	2	0	
OG1_5_14426	1	0	0	2	0	
OG1_5_14427	0	0	1	2	0	
OG1_5_14428	0	0	0	3	0	
OG1_5_14429	0	0	0	2	1	
OG1_5_14430	0	0	1	2	0	
OG1_5_14431	0	0	0	2	1	
OG1_5_14432	0	0	0	2	1	
OG1_5_14433	0	0	0	2	1	
OG1_5_14434	0	0	1	2	0	
OG1_5_14435	0	0	0	2	1	
OG1_5_14436	0	1	0	2	0	
OG1_5_14437	0	0	0	2	1	
OG1_5_14438	3	0	0	0	0	
OG1_5_14439	3	0	0	0	0	
OG1_5_14440	0	0	0	2	1	
OG1_5_14441	0	0	0	3	0	
OG1_5_14442	0	0	0	3	0	
OG1_5_14443	0	0	0	2	1	
OG1_5_14444	0	1	0	2	0	
OG1_5_14445	0	0	0	3	0	
OG1_5_14446	0	0	1	2	0	
OG1_5_14447	1	0	0	2	0	
OG1_5_14448	0	0	0	3	0	
OG1_5_14449	0	0	0	3	0	
OG1_5_14450	0	0	0	2	1	
OG1_5_14451	0	1	0	2	0	
OG1_5_14452	0	0	0	2	1	
OG1_5_14453	0	0	0	2	1	
OG1_5_14454	0	1	0	2	0	
OG1_5_14455	1	0	0	2	0	
OG1_5_14456	0	0	0	2	1	
OG1_5_14457	1	0	0	2	0	
OG1_5_14458	0	0	0	2	1	
OG1_5_14459	0	1	0	2	0	
OG1_5_14460	1	0	0	2	0	
OG1_5_14461	0	0	1	2	0	
OG1_5_14462	1	0	0	2	0	
OG1_5_14463	0	1	0	2	0	
OG1_5_14464	0	0	0	2	1	
OG1_5_14465	0	1	0	2	0	
OG1_5_14466	0	0	0	0	3	
OG1_5_14467	0	0	0	0	3	
OG1_5_14468	0	0	0	0	3	
OG1_5_14469	0	0	0	0	3	
OG1_5_14470	0	0	1	0	2	
OG1_5_14471	0	3	0	0	0	
OG1_5_14472	1	0	0	1	1	
OG1_5_14473	1	1	1	0	0	
OG1_5_14474	0	1	1	0	1	
OG1_5_14475	1	0	1	0	1	
OG1_5_14476	1	0	0	1	1	
OG1_5_14477	1	1	1	0	0	
OG1_5_14478	1	1	0	0	1	
OG1_5_14479	1	1	0	0	1	
OG1_5_14480	1	1	0	1	0	
OG1_5_14481	1	1	0	0	1	
OG1_5_14482	1	1	0	0	1	
OG1_5_14483	1	1	1	0	0	
OG1_5_14484	1	1	0	0	1	
OG1_5_14485	1	1	1	0	0	
OG1_5_14486	1	1	0	0	1	
OG1_5_14487	1	1	0	0	1	
OG1_5_14488	1	1	0	0	1	
OG1_5_14489	1	1	0	0	1	
OG1_5_14490	1	1	0	1	0	
OG1_5_14491	1	1	1	0	0	
OG1_5_14492	1	1	0	0	1	
OG1_5_14493	1	1	1	0	0	
OG1_5_14494	1	0	0	1	1	
OG1_5_14495	1	1	0	0	1	
OG1_5_14496	1	1	0	0	1	
OG1_5_14497	1	1	0	0	1	
OG1_5_14498	1	1	0	0	1	
OG1_5_14499	1	1	0	1	0	
OG1_5_14500	1	1	1	0	0	
OG1_5_14501	1	1	1	0	0	
OG1_5_14502	1	1	0	0	1	
OG1_5_14503	1	1	0	0	1	
OG1_5_14504	1	1	0	0	1	
OG1_5_14505	1	1	0	0	1	
OG1_5_14506	1	1	0	0	1	
OG1_5_14507	1	1	0	1	0	
OG1_5_14508	1	1	0	0	1	
OG1_5_14509	1	1	0	0	1	
OG1_5_14510	1	1	0	0	1	
OG1_5_14511	1	1	1	0	0	
OG1_5_14512	1	1	0	1	0	
OG1_5_14513	1	1	1	0	0	
OG1_5_14514	1	1	1	0	0	
OG1_5_14515	1	1	0	0	1	
OG1_5_14516	1	0	1	1	0	
OG1_5_14517	1	1	0	0	1	
OG1_5_14518	1	0	0	1	1	
OG1_5_14519	1	1	0	0	1	
OG1_5_14520	0	1	1	0	1	
OG1_5_14521	1	1	0	0	1	
OG1_5_14522	2	0	0	0	1	
OG1_5_14523	1	1	0	0	1	
OG1_5_14524	1	1	0	0	1	
OG1_5_14525	1	1	0	0	1	
OG1_5_14526	1	1	0	1	0	
OG1_5_14527	1	1	1	0	0	
OG1_5_14528	1	1	0	0	1	
OG1_5_14529	1	1	0	0	1	
OG1_5_14530	1	1	0	0	1	
OG1_5_14531	1	0	1	1	0	
OG1_5_14532	1	1	0	0	1	
OG1_5_14533	1	1	0	1	0	
OG1_5_14534	1	1	1	0	0	
OG1_5_14535	1	1	0	1	0	
OG1_5_14536	1	1	0	0	1	
OG1_5_14537	1	1	0	0	1	
OG1_5_14538	1	1	0	0	1	
OG1_5_14539	1	1	0	1	0	
OG1_5_14540	1	1	0	0	1	
OG1_5_14541	1	0	1	1	0	
OG1_5_14542	1	1	0	0	1	
OG1_5_14543	1	0	1	1	0	
OG1_5_14544	1	1	1	0	0	
OG1_5_14545	1	0	0	1	1	
OG1_5_14546	1	0	1	0	1	
OG1_5_14547	1	1	0	0	1	
OG1_5_14548	1	0	0	1	1	
OG1_5_14549	1	0	0	1	1	
OG1_5_14550	1	1	0	0	1	
OG1_5_14551	1	1	0	0	1	
OG1_5_14552	1	1	0	1	0	
OG1_5_14553	1	1	0	1	0	
OG1_5_14554	1	1	1	0	0	
OG1_5_14555	1	1	1	0	0	
OG1_5_14556	1	0	1	1	0	
OG1_5_14557	1	1	1	0	0	
OG1_5_14558	1	1	1	0	0	
OG1_5_14559	1	1	0	1	0	
OG1_5_14560	1	1	0	0	1	
OG1_5_14561	1	1	1	0	0	
OG1_5_14562	1	1	0	0	1	
OG1_5_14563	1	1	0	1	0	
OG1_5_14564	1	1	0	0	1	
OG1_5_14565	1	1	1	0	0	
OG1_5_14566	1	1	0	0	1	
OG1_5_14567	1	1	0	0	1	
OG1_5_14568	1	1	1	0	0	
OG1_5_14569	1	1	0	0	1	
OG1_5_14570	1	1	0	1	0	
OG1_5_14571	1	0	1	0	1	
OG1_5_14572	1	1	0	0	1	
OG1_5_14573	1	1	1	0	0	
OG1_5_14574	1	1	0	0	1	
OG1_5_14575	1	0	1	0	1	
OG1_5_14576	1	1	0	0	1	
OG1_5_14577	1	1	0	0	1	
OG1_5_14578	1	1	0	0	1	
OG1_5_14579	1	1	1	0	0	
OG1_5_14580	1	1	0	1	0	
OG1_5_14581	1	1	0	0	1	
OG1_5_14582	1	1	0	0	1	
OG1_5_14583	1	1	0	0	1	
OG1_5_14584	1	0	1	1	0	
OG1_5_14585	1	0	1	1	0	
OG1_5_14586	1	1	0	1	0	
OG1_5_14587	1	1	0	0	1	
OG1_5_14588	1	1	0	0	1	
OG1_5_14589	1	1	0	1	0	
OG1_5_14590	1	1	0	0	1	
OG1_5_14591	1	1	0	1	0	
OG1_5_14592	1	1	0	1	0	
OG1_5_14593	1	1	0	0	1	
OG1_5_14594	1	1	0	0	1	
OG1_5_14595	1	1	0	0	1	
OG1_5_14596	1	1	0	0	1	
OG1_5_14597	1	1	0	0	1	
OG1_5_14598	1	1	0	0	1	
OG1_5_14599	1	1	0	0	1	
OG1_5_14600	1	1	0	0	1	
OG1_5_14601	1	1	0	0	1	
OG1_5_14602	1	1	0	0	1	
OG1_5_14603	1	0	1	0	1	
OG1_5_14604	1	1	0	0	1	
OG1_5_14605	1	0	1	0	1	
OG1_5_14606	1	1	1	0	0	
OG1_5_14607	1	1	0	0	1	
OG1_5_14608	1	1	0	0	1	
OG1_5_14609	1	1	0	1	0	
OG1_5_14610	1	0	0	1	1	
OG1_5_14611	1	1	0	0	1	
OG1_5_14612	1	1	0	1	0	
OG1_5_14613	1	0	1	0	1	
OG1_5_14614	1	1	0	0	1	
OG1_5_14615	1	1	0	1	0	
OG1_5_14616	1	1	1	0	0	
OG1_5_14617	1	0	1	0	1	
OG1_5_14618	1	1	0	0	1	
OG1_5_14619	1	1	0	0	1	
OG1_5_14620	1	1	0	0	1	
OG1_5_14621	1	1	0	0	1	
OG1_5_14622	1	0	1	1	0	
OG1_5_14623	1	1	0	0	1	
OG1_5_14624	1	1	0	0	1	
OG1_5_14625	1	1	0	1	0	
OG1_5_14626	1	1	0	0	1	
OG1_5_14627	1	1	0	0	1	
OG1_5_14628	1	1	0	1	0	
OG1_5_14629	1	1	0	1	0	
OG1_5_14630	1	0	0	1	1	
OG1_5_14631	1	1	0	0	1	
OG1_5_14632	1	1	0	0	1	
OG1_5_14633	1	1	0	0	1	
OG1_5_14634	1	1	0	0	1	
OG1_5_14635	1	1	0	0	1	
OG1_5_14636	1	1	0	0	1	
OG1_5_14637	1	1	0	0	1	
OG1_5_14638	1	0	0	1	1	
OG1_5_14639	1	1	1	0	0	
OG1_5_14640	1	1	1	0	0	
OG1_5_14641	1	1	1	0	0	
OG1_5_14642	1	0	1	1	0	
OG1_5_14643	1	1	0	0	1	
OG1_5_14644	1	0	1	1	0	
OG1_5_14645	1	1	0	0	1	
OG1_5_14646	1	1	0	1	0	
OG1_5_14647	1	1	0	0	1	
OG1_5_14648	1	1	0	0	1	
OG1_5_14649	1	1	0	0	1	
OG1_5_14650	1	1	1	0	0	
OG1_5_14651	1	1	0	0	1	
OG1_5_14652	1	1	1	0	0	
OG1_5_14653	1	1	0	0	1	
OG1_5_14654	1	1	0	0	1	
OG1_5_14655	1	1	0	0	1	
OG1_5_14656	1	1	0	0	1	
OG1_5_14657	1	1	0	0	1	
OG1_5_14658	1	1	1	0	0	
OG1_5_14659	1	1	0	0	1	
OG1_5_14660	1	1	1	0	0	
OG1_5_14661	1	1	1	0	0	
OG1_5_14662	1	1	0	1	0	
OG1_5_14663	0	1	0	1	1	
OG1_5_14664	2	1	0	0	0	
OG1_5_14665	1	1	0	0	1	
OG1_5_14666	1	1	0	0	1	
OG1_5_14667	1	1	0	1	0	
OG1_5_14668	1	0	1	1	0	
OG1_5_14669	1	1	1	0	0	
OG1_5_14670	1	0	0	1	1	
OG1_5_14671	1	0	1	1	0	
OG1_5_14672	1	1	0	0	1	
OG1_5_14673	1	1	0	0	1	
OG1_5_14674	1	1	0	1	0	
OG1_5_14675	1	1	0	0	1	
OG1_5_14676	1	1	0	0	1	
OG1_5_14677	1	1	0	0	1	
OG1_5_14678	1	1	0	0	1	
OG1_5_14679	1	1	0	0	1	
OG1_5_14680	1	1	0	0	1	
OG1_5_14681	1	1	0	1	0	
OG1_5_14682	1	1	0	1	0	
OG1_5_14683	1	1	0	0	1	
OG1_5_14684	1	1	0	0	1	
OG1_5_14685	1	1	0	0	1	
OG1_5_14686	1	0	1	1	0	
OG1_5_14687	0	0	1	1	1	
OG1_5_14688	1	1	0	0	1	
OG1_5_14689	1	1	0	1	0	
OG1_5_14690	1	1	0	1	0	
OG1_5_14691	1	1	1	0	0	
OG1_5_14692	1	1	1	0	0	
OG1_5_14693	1	1	0	0	1	
OG1_5_14694	1	1	0	0	1	
OG1_5_14695	1	1	0	0	1	
OG1_5_14696	1	0	1	1	0	
OG1_5_14697	1	1	0	1	0	
OG1_5_14698	1	1	0	0	1	
OG1_5_14699	1	0	1	1	0	
OG1_5_14700	1	1	0	0	1	
OG1_5_14701	1	1	0	1	0	
OG1_5_14702	1	0	1	1	0	
OG1_5_14703	1	1	1	0	0	
OG1_5_14704	1	1	0	0	1	
OG1_5_14705	1	0	1	1	0	
OG1_5_14706	1	1	1	0	0	
OG1_5_14707	1	1	1	0	0	
OG1_5_14708	1	1	0	0	1	
OG1_5_14709	1	1	0	1	0	
OG1_5_14710	1	1	0	1	0	
OG1_5_14711	1	1	0	0	1	
OG1_5_14712	1	0	1	1	0	
OG1_5_14713	1	1	0	0	1	
OG1_5_14714	1	1	0	0	1	
OG1_5_14715	1	0	1	1	0	
OG1_5_14716	1	1	0	0	1	
OG1_5_14717	1	1	0	1	0	
OG1_5_14718	1	1	0	0	1	
OG1_5_14719	1	1	0	0	1	
OG1_5_14720	1	0	1	1	0	
OG1_5_14721	1	1	0	1	0	
OG1_5_14722	1	1	0	1	0	
OG1_5_14723	1	1	0	1	0	
OG1_5_14724	1	0	1	1	0	
OG1_5_14725	1	1	0	1	0	
OG1_5_14726	1	0	1	0	1	
OG1_5_14727	1	1	0	0	1	
OG1_5_14728	1	1	0	0	1	
OG1_5_14729	1	1	0	0	1	
OG1_5_14730	1	0	1	1	0	
OG1_5_14731	1	1	0	0	1	
OG1_5_14732	1	0	1	1	0	
OG1_5_14733	1	1	1	0	0	
OG1_5_14734	1	1	0	0	1	
OG1_5_14735	1	1	0	1	0	
OG1_5_14736	1	1	1	0	0	
OG1_5_14737	1	0	1	0	1	
OG1_5_14738	1	1	0	0	1	
OG1_5_14739	1	1	0	0	1	
OG1_5_14740	1	1	1	0	0	
OG1_5_14741	1	0	1	1	0	
OG1_5_14742	1	0	0	1	1	
OG1_5_14743	1	1	0	1	0	
OG1_5_14744	1	1	0	0	1	
OG1_5_14745	1	1	0	0	1	
OG1_5_14746	1	1	0	0	1	
OG1_5_14747	1	1	0	0	1	
OG1_5_14748	1	0	1	1	0	
OG1_5_14749	1	1	1	0	0	
OG1_5_14750	1	1	0	0	1	
OG1_5_14751	1	0	0	1	1	
OG1_5_14752	1	1	1	0	0	
OG1_5_14753	1	1	0	1	0	
OG1_5_14754	1	1	0	1	0	
OG1_5_14755	1	0	1	0	1	
OG1_5_14756	1	1	1	0	0	
OG1_5_14757	1	0	1	1	0	
OG1_5_14758	1	1	0	0	1	
OG1_5_14759	1	1	0	0	1	
OG1_5_14760	1	1	0	0	1	
OG1_5_14761	1	1	0	1	0	
OG1_5_14762	1	1	1	0	0	
OG1_5_14763	1	1	0	0	1	
OG1_5_14764	1	1	0	0	1	
OG1_5_14765	1	1	0	0	1	
OG1_5_14766	1	0	0	1	1	
OG1_5_14767	1	1	0	0	1	
OG1_5_14768	1	1	0	1	0	
OG1_5_14769	1	0	1	0	1	
OG1_5_14770	1	1	1	0	0	
OG1_5_14771	1	1	0	0	1	
OG1_5_14772	1	1	0	0	1	
OG1_5_14773	1	1	1	0	0	
OG1_5_14774	1	1	0	0	1	
OG1_5_14775	1	1	1	0	0	
OG1_5_14776	1	2	0	0	0	
OG1_5_14777	1	1	0	1	0	
OG1_5_14778	1	1	0	1	0	
OG1_5_14779	1	1	0	0	1	
OG1_5_14780	1	1	0	1	0	
OG1_5_14781	1	1	0	0	1	
OG1_5_14782	1	1	1	0	0	
OG1_5_14783	1	1	1	0	0	
OG1_5_14784	1	1	0	1	0	
OG1_5_14785	1	1	0	0	1	
OG1_5_14786	1	1	0	0	1	
OG1_5_14787	1	1	0	0	1	
OG1_5_14788	1	0	0	1	1	
OG1_5_14789	1	1	0	0	1	
OG1_5_14790	1	0	0	1	1	
OG1_5_14791	1	1	0	0	1	
OG1_5_14792	1	1	0	0	1	
OG1_5_14793	1	1	0	1	0	
OG1_5_14794	1	1	1	0	0	
OG1_5_14795	1	1	0	0	1	
OG1_5_14796	1	0	1	0	1	
OG1_5_14797	1	1	0	0	1	
OG1_5_14798	1	1	0	0	1	
OG1_5_14799	1	1	0	0	1	
OG1_5_14800	1	1	1	0	0	
OG1_5_14801	1	1	0	1	0	
OG1_5_14802	1	1	0	0	1	
OG1_5_14803	1	0	0	1	1	
OG1_5_14804	1	1	0	0	1	
OG1_5_14805	1	1	0	0	1	
OG1_5_14806	1	1	0	1	0	
OG1_5_14807	1	1	0	0	1	
OG1_5_14808	1	1	1	0	0	
OG1_5_14809	1	1	0	1	0	
OG1_5_14810	1	1	1	0	0	
OG1_5_14811	1	1	0	1	0	
OG1_5_14812	1	1	0	0	1	
OG1_5_14813	1	1	0	0	1	
OG1_5_14814	1	1	0	1	0	
OG1_5_14815	1	1	0	0	1	
OG1_5_14816	1	1	0	0	1	
OG1_5_14817	1	1	1	0	0	
OG1_5_14818	1	1	0	0	1	
OG1_5_14819	1	1	0	1	0	
OG1_5_14820	1	1	0	0	1	
OG1_5_14821	1	1	0	0	1	
OG1_5_14822	1	1	0	0	1	
OG1_5_14823	1	1	0	1	0	
OG1_5_14824	1	1	1	0	0	
OG1_5_14825	1	1	1	0	0	
OG1_5_14826	1	1	0	1	0	
OG1_5_14827	1	0	1	1	0	
OG1_5_14828	1	1	0	0	1	
OG1_5_14829	1	1	0	1	0	
OG1_5_14830	1	1	0	0	1	
OG1_5_14831	1	1	1	0	0	
OG1_5_14832	1	1	1	0	0	
OG1_5_14833	1	1	0	1	0	
OG1_5_14834	1	1	0	0	1	
OG1_5_14835	1	0	0	1	1	
OG1_5_14836	1	1	0	0	1	
OG1_5_14837	1	0	0	1	1	
OG1_5_14838	1	1	0	1	0	
OG1_5_14839	1	1	1	0	0	
OG1_5_14840	1	1	0	0	1	
OG1_5_14841	1	1	0	0	1	
OG1_5_14842	1	1	0	0	1	
OG1_5_14843	1	1	0	1	0	
OG1_5_14844	1	1	1	0	0	
OG1_5_14845	1	1	0	0	1	
OG1_5_14846	1	1	0	0	1	
OG1_5_14847	1	0	0	1	1	
OG1_5_14848	1	1	0	0	1	
OG1_5_14849	1	1	0	0	1	
OG1_5_14850	1	1	1	0	0	
OG1_5_14851	1	1	0	1	0	
OG1_5_14852	1	1	0	0	1	
OG1_5_14853	1	1	0	0	1	
OG1_5_14854	1	1	0	0	1	
OG1_5_14855	1	1	0	0	1	
OG1_5_14856	1	1	0	1	0	
OG1_5_14857	1	1	0	0	1	
OG1_5_14858	1	1	0	0	1	
OG1_5_14859	1	1	0	0	1	
OG1_5_14860	1	1	0	1	0	
OG1_5_14861	1	1	0	0	1	
OG1_5_14862	1	1	0	0	1	
OG1_5_14863	1	0	0	1	1	
OG1_5_14864	1	1	0	0	1	
OG1_5_14865	1	1	0	0	1	
OG1_5_14866	1	1	0	0	1	
OG1_5_14867	1	1	0	1	0	
OG1_5_14868	1	1	1	0	0	
OG1_5_14869	1	1	0	1	0	
OG1_5_14870	1	1	0	0	1	
OG1_5_14871	1	0	1	1	0	
OG1_5_14872	1	1	1	0	0	
OG1_5_14873	1	1	0	0	1	
OG1_5_14874	1	1	0	0	1	
OG1_5_14875	1	1	1	0	0	
OG1_5_14876	1	1	0	0	1	
OG1_5_14877	1	1	0	0	1	
OG1_5_14878	1	1	0	1	0	
OG1_5_14879	1	1	0	1	0	
OG1_5_14880	1	1	0	0	1	
OG1_5_14881	1	1	0	0	1	
OG1_5_14882	1	1	0	0	1	
OG1_5_14883	1	1	1	0	0	
OG1_5_14884	1	1	0	0	1	
OG1_5_14885	1	1	0	0	1	
OG1_5_14886	1	1	0	0	1	
OG1_5_14887	1	1	0	0	1	
OG1_5_14888	1	1	0	0	1	
OG1_5_14889	1	1	0	0	1	
OG1_5_14890	1	1	0	0	1	
OG1_5_14891	1	1	0	0	1	
OG1_5_14892	1	1	0	0	1	
OG1_5_14893	1	1	0	0	1	
OG1_5_14894	1	1	0	1	0	
OG1_5_14895	1	0	1	0	1	
OG1_5_14896	1	1	0	0	1	
OG1_5_14897	1	1	0	0	1	
OG1_5_14898	1	1	0	0	1	
OG1_5_14899	1	1	1	0	0	
OG1_5_14900	1	1	0	0	1	
OG1_5_14901	1	1	0	1	0	
OG1_5_14902	1	1	0	0	1	
OG1_5_14903	1	1	0	1	0	
OG1_5_14904	1	1	0	0	1	
OG1_5_14905	1	1	0	1	0	
OG1_5_14906	1	1	0	0	1	
OG1_5_14907	1	1	1	0	0	
OG1_5_14908	1	0	0	1	1	
OG1_5_14909	1	1	0	1	0	
OG1_5_14910	1	1	0	0	1	
OG1_5_14911	1	1	0	1	0	
OG1_5_14912	1	1	0	1	0	
OG1_5_14913	1	1	0	0	1	
OG1_5_14914	1	1	1	0	0	
OG1_5_14915	1	1	0	0	1	
OG1_5_14916	1	0	0	1	1	
OG1_5_14917	1	1	0	0	1	
OG1_5_14918	1	1	0	1	0	
OG1_5_14919	1	1	0	0	1	
OG1_5_14920	1	1	0	0	1	
OG1_5_14921	1	1	1	0	0	
OG1_5_14922	1	1	0	0	1	
OG1_5_14923	1	1	0	0	1	
OG1_5_14924	1	1	0	1	0	
OG1_5_14925	0	1	1	1	0	
OG1_5_14926	1	1	1	0	0	
OG1_5_14927	1	1	1	0	0	
OG1_5_14928	1	1	1	0	0	
OG1_5_14929	1	1	0	1	0	
OG1_5_14930	1	0	1	1	0	
OG1_5_14931	1	0	0	1	1	
OG1_5_14932	1	1	1	0	0	
OG1_5_14933	1	0	0	1	1	
OG1_5_14934	1	0	0	1	1	
OG1_5_14935	1	1	0	0	1	
OG1_5_14936	1	1	0	1	0	
OG1_5_14937	1	1	0	0	1	
OG1_5_14938	1	1	1	0	0	
OG1_5_14939	1	1	0	0	1	
OG1_5_14940	1	1	0	0	1	
OG1_5_14941	1	1	0	0	1	
OG1_5_14942	1	0	0	1	1	
OG1_5_14943	1	1	0	0	1	
OG1_5_14944	1	1	0	1	0	
OG1_5_14945	1	1	0	0	1	
OG1_5_14946	1	1	0	1	0	
OG1_5_14947	1	1	0	0	1	
OG1_5_14948	1	1	0	1	0	
OG1_5_14949	1	1	0	0	1	
OG1_5_14950	1	1	0	1	0	
OG1_5_14951	1	0	0	1	1	
OG1_5_14952	1	1	0	1	0	
OG1_5_14953	1	1	0	0	1	
OG1_5_14954	1	1	0	1	0	
OG1_5_14955	1	1	0	0	1	
OG1_5_14956	1	1	0	1	0	
OG1_5_14957	1	1	0	0	1	
OG1_5_14958	1	1	1	0	0	
OG1_5_14959	1	1	1	0	0	
OG1_5_14960	1	1	1	0	0	
OG1_5_14961	1	1	0	0	1	
OG1_5_14962	1	1	0	0	1	
OG1_5_14963	1	1	0	1	0	
OG1_5_14964	1	1	0	0	1	
